id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:799;PoI;Pastelería La Duquesita;4;;Point;-3.704210,40.423142;gratis;sin límite;Famosa pastelería en el barrio de Chamberí, conocida por sus dulces tradicionales y sus pasteles de alta calidad.;
urn:ngsi-ld:PoI:800;PoI;Pastelería Bizcochería;4;;Point;-3.702911,40.419551;gratis;sin límite;Pastelería en el barrio de Salamanca, destacada por sus bizcochos y tartas personalizadas.;
urn:ngsi-ld:PoI:801;PoI;Pastelería La Oriental;4;;Point;-3.706908,40.414582;gratis;sin límite;Pastelería en el barrio de Lavapiés, conocida por sus productos de repostería de estilo tradicional.;
urn:ngsi-ld:PoI:802;PoI;Pastelería La Princesa;4;;Point;-3.710263,40.416853;gratis;sin límite;Pastelería en el barrio de Malasaña, famosa por sus pasteles y postres innovadores.;
urn:ngsi-ld:PoI:803;PoI;Pastelería Mingo;4;;Point;-3.708453,40.420218;gratis;sin límite;Pastelería en el barrio de Chamartín, conocida por sus productos artesanales y tartas personalizadas.;
urn:ngsi-ld:PoI:804;PoI;Pastelería La Novena;4;;Point;-3.712965,40.419056;gratis;sin límite;Pastelería en el barrio de Chamartín, famosa por sus pasteles frescos y dulces tradicionales.;
urn:ngsi-ld:PoI:805;PoI;Pastelería El Granero;4;;Point;-3.707294,40.415854;gratis;sin límite;Pastelería en el barrio de Chamberí, conocida por sus panes y pasteles caseros.;
urn:ngsi-ld:PoI:806;PoI;Pastelería Los Encantados;4;;Point;-3.704689,40.418981;gratis;sin límite;Pastelería en el barrio de Malasaña, destacada por sus dulces y tartas creativas.;
urn:ngsi-ld:PoI:807;PoI;Pastelería La Alegría;4;;Point;-3.709120,40.420317;gratis;sin límite;Pastelería en el barrio de Chueca, conocida por su ambiente acogedor y sus exquisitos dulces.;
urn:ngsi-ld:PoI:808;PoI;Pastelería La Crema;4;;Point;-3.705761,40.422043;gratis;sin límite;Pastelería en el barrio de Tetuán, famosa por su repostería creativa y tartas personalizadas.;
urn:ngsi-ld:PoI:809;PoI;Pastelería Dulce Pecado;4;;Point;-3.703456,40.417878;gratis;sin límite;Pastelería en el barrio de Sol, conocida por sus dulces irresistibles y su excelente calidad.;
urn:ngsi-ld:PoI:810;PoI;Pastelería Sacha;4;;Point;-3.710042,40.415653;gratis;sin límite;Pastelería reconocida en el barrio de Chamberí por sus deliciosos pasteles y repostería creativa.;
urn:ngsi-ld:PoI:811;PoI;Pastelería El Secreto;4;;Point;-3.704851,40.420982;gratis;sin límite;Pastelería en el barrio de Malasaña, famosa por sus pasteles exclusivos y su ambiente acogedor.;
urn:ngsi-ld:PoI:812;PoI;Pastelería Celia;4;;Point;-3.708912,40.419877;gratis;sin límite;Pastelería en el barrio de Chueca, conocida por sus postres innovadores y la calidad de sus ingredientes.;
urn:ngsi-ld:PoI:813;PoI;Pastelería Delicias;4;;Point;-3.703123,40.418555;gratis;sin límite;Pastelería en el barrio de Salamanca, destacada por sus delicias caseras y tartas personalizadas.;
urn:ngsi-ld:PoI:814;PoI;Pastelería La Auténtica;4;;Point;-3.709024,40.416639;gratis;sin límite;Pastelería tradicional en el barrio de La Latina, conocida por sus productos de repostería clásica.;
urn:ngsi-ld:PoI:815;PoI;Pastelería Delicias del Paladar;4;;Point;-3.711564,40.418546;gratis;sin límite;Pastelería en el barrio de Chamartín, famosa por su gran variedad de dulces y tartas decorativas.;
urn:ngsi-ld:PoI:816;PoI;Pastelería Los Dulces;4;;Point;-3.702661,40.420875;gratis;sin límite;Pastelería en el barrio de Vallehermoso, conocida por sus productos de alta calidad y su excelente servicio.;
urn:ngsi-ld:PoI:817;PoI;Pastelería Pan y Dulce;4;;Point;-3.706859,40.417240;gratis;sin límite;Pastelería en el barrio de Lavapiés, famosa por su amplia gama de pasteles y dulces artesanales.;
urn:ngsi-ld:PoI:818;PoI;Pastelería Sweet Dreams;4;;Point;-3.710452,40.417789;gratis;sin límite;Pastelería en el barrio de Argüelles, conocida por sus postres creativos y deliciosos.;
urn:ngsi-ld:PoI:819;PoI;Pastelería El Jardín;4;;Point;-3.707541,40.419279;gratis;sin límite;Pastelería en el barrio de Chueca, famosa por su ambiente acogedor y la calidad de sus productos.;
urn:ngsi-ld:PoI:820;PoI;Pastelería La Dulzura;4;;Point;-3.705974,40.422607;gratis;sin límite;Pastelería en el barrio de Tetuán, conocida por su repostería casera y sus tartas personalizadas.;
urn:ngsi-ld:PoI:821;PoI;Quo Vadis;4;;Point;-3.701442,40.418756;gratis;sin límite;Restaurante en el barrio de La Latina, conocido por su excelente comida y ambiente acogedor.;
urn:ngsi-ld:PoI:822;PoI;Quesería La Casa del Queso;4;;Point;-3.707801,40.420519;gratis;sin límite;Tienda especializada en quesos artesanales y gourmet, ubicada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:823;PoI;Quimera;4;;Point;-3.710967,40.416140;gratis;sin límite;Centro cultural en el barrio de Malasaña que organiza exposiciones y eventos artísticos.;
urn:ngsi-ld:PoI:824;PoI;Q&A;4;;Point;-3.705867,40.418957;gratis;sin límite;Centro de actividades y talleres educativos para todas las edades en el barrio de Chamberí.;
urn:ngsi-ld:PoI:825;PoI;Quinta de los Molinos;4;;Point;-3.688611,40.439133;gratis;sin límite;Espacio verde en el barrio de San Blas, conocido por su belleza natural y zonas recreativas.;
urn:ngsi-ld:PoI:826;PoI;Quinto;4;;Point;-3.702258,40.416716;gratis;sin límite;Restaurante y bar con una variada oferta gastronómica y un ambiente moderno en el barrio de Malasaña.;
urn:ngsi-ld:PoI:827;PoI;Quesos y Vinos;4;;Point;-3.707940,40.418767;gratis;sin límite;Tienda especializada en quesos y vinos selectos, ubicada en el barrio de Chueca.;
urn:ngsi-ld:PoI:828;PoI;Quixote;4;;Point;-3.704915,40.416298;gratis;sin límite;Librería en el barrio de La Latina, conocida por su amplia selección de libros clásicos y modernos.;
urn:ngsi-ld:PoI:829;PoI;Quinto Elemento;4;;Point;-3.710221,40.416229;gratis;sin límite;Restaurante en el barrio de Chamberí que ofrece una experiencia gastronómica innovadora y platos creativos.;
urn:ngsi-ld:PoI:830;PoI;Quorum;4;;Point;-3.706918,40.417421;gratis;sin límite;Centro de conferencias y eventos en el barrio de Tetuán, especializado en reuniones y eventos corporativos.;
urn:ngsi-ld:PoI:831;PoI;Querencia;4;;Point;-3.709489,40.415782;gratis;sin límite;Restaurante en el barrio de Argüelles, conocido por su cocina tradicional y ambiente acogedor.;
urn:ngsi-ld:PoI:832;PoI;Quinta del Berro;4;;Point;-3.665065,40.423813;gratis;sin límite;Parque y espacio verde en el barrio de Salamanca, ideal para caminatas y actividades al aire libre.;
urn:ngsi-ld:PoI:833;PoI;Rastro de Madrid;3;;Point;-3.709233,40.412039;gratis;sin límite;Famoso mercado al aire libre que se celebra los domingos en el barrio de La Latina, conocido por sus antigüedades y artículos diversos.;
urn:ngsi-ld:PoI:834;PoI;Restaurante Botín;1;;Point;-3.708292,40.415366;gratis;sin límite;Uno de los restaurantes más antiguos del mundo, famoso por su cochinillo asado y su ambiente tradicional.;
urn:ngsi-ld:PoI:835;PoI;Restaurante Sobrino de Botín;1;;Point;-3.708292,40.415366;gratis;sin límite;Reconocido restaurante con una tradición de más de 300 años, famoso por su cocina española clásica y su cochinillo asado.;
urn:ngsi-ld:PoI:836;PoI;Royal Theatre (Teatro Real);2;;Point;-3.713238,40.416201;gratis;sin límite;Teatro de ópera y eventos culturales ubicado cerca del Palacio Real, conocido por sus producciones de alto nivel.;
urn:ngsi-ld:PoI:837;PoI;Rosa de Madrid;4;;Point;-3.703856,40.419510;gratis;sin límite;Pastelería y cafetería tradicional en el barrio de Salamanca, conocida por sus dulces y repostería.;
urn:ngsi-ld:PoI:838;PoI;Ruth's Chris Steak House;3;;Point;-3.702586,40.419432;gratis;sin límite;Restaurante especializado en carnes a la parrilla, ubicado en el barrio de Chamartín.;
urn:ngsi-ld:PoI:839;PoI;Restaurante Casa Lucio;2;;Point;-3.710733,40.412756;gratis;sin límite;Restaurante famoso por sus huevos rotos y platos tradicionales españoles, ubicado en La Latina.;
urn:ngsi-ld:PoI:840;PoI;Rosa Clara;4;;Point;-3.703453,40.418993;gratis;sin límite;Boutique de moda especializada en vestidos de novia y eventos especiales, situada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:841;PoI;Relojería Munre;4;;Point;-3.703843,40.417236;gratis;sin límite;Tienda especializada en relojes y joyería en el barrio de Chamberí, conocida por su selección de marcas de lujo.;
urn:ngsi-ld:PoI:842;PoI;Real Madrid Store;4;;Point;-3.711290,40.419535;gratis;sin límite;Tienda oficial del Real Madrid, ubicada en el Santiago Bernabéu, ofreciendo mercancía del club y recuerdos.;
urn:ngsi-ld:PoI:843;PoI;Rafael Hoteles;4;;Point;-3.705292,40.416023;gratis;sin límite;Cadena de hoteles en Madrid conocida por su comodidad y servicios de calidad, ubicada en diversos puntos de la ciudad.;
urn:ngsi-ld:PoI:844;PoI;Retaurante El Club Allard;1;;Point;-3.703894,40.418790;gratis;sin límite;Restaurante de alta cocina galardonado con dos estrellas Michelin, conocido por su innovador menú degustación.;
urn:ngsi-ld:PoI:845;PoI;Restaurante La Vaca y La Huerta;3;;Point;-3.711596,40.416481;gratis;sin límite;Restaurante que ofrece cocina española con productos frescos y locales, ubicado en el barrio de Chamberí.;
urn:ngsi-ld:PoI:846;PoI;Relojería Daniel;4;;Point;-3.706804,40.416070;gratis;sin límite;Tienda de relojes de lujo y accesorios en el barrio de Salamanca, conocida por su atención al detalle y selección de marcas.;
urn:ngsi-ld:PoI:847;PoI;Restaurante La Tasquita de Enfrente;2;;Point;-3.708556,40.415368;gratis;sin límite;Restaurante tradicional en el barrio de La Latina, famoso por su ambiente acogedor y su excelente cocina española.;
urn:ngsi-ld:PoI:848;PoI;Restaurante De María;3;;Point;-3.701398,40.418639;gratis;sin límite;Restaurante argentino en el barrio de Chamartín, conocido por sus carnes a la parrilla y su ambiente cálido.;
urn:ngsi-ld:PoI:849;PoI;Restaurante La Pizzateca;4;;Point;-3.710115,40.419678;gratis;sin límite;Pizzería en el barrio de Malasaña que ofrece una variedad de pizzas artesanales y un ambiente informal.;
urn:ngsi-ld:PoI:850;PoI;Rosa Paloma;4;;Point;-3.709982,40.418701;gratis;sin límite;Boutique de moda en el barrio de Salamanca, especializada en ropa femenina y accesorios de diseño.;
urn:ngsi-ld:PoI:851;PoI;Restaurante El Verde;4;;Point;-3.712758,40.417064;gratis;sin límite;Restaurante en el barrio de Chamartín que ofrece una experiencia culinaria basada en productos frescos y cocina saludable.;
urn:ngsi-ld:PoI:852;PoI;Rocío Jurado;4;;Point;-3.705563,40.416198;gratis;sin límite;Café y pastelería en el barrio de Chamberí, conocido por su ambiente acogedor y repostería casera.;
urn:ngsi-ld:PoI:853;PoI;Restaurante La Candelaria;4;;Point;-3.707251,40.420512;gratis;sin límite;Restaurante en el barrio de Chueca que ofrece cocina tradicional española con un toque moderno.;
urn:ngsi-ld:PoI:854;PoI;Restaurante Casa Paco;4;;Point;-3.704291,40.418751;gratis;sin límite;Restaurante clásico en el barrio de Sol, conocido por sus platos caseros y ambiente familiar.;
urn:ngsi-ld:PoI:855;PoI;Restaurante El Club de la Hamburguesa;3;;Point;-3.701762,40.418899;gratis;sin límite;Restaurante especializado en hamburguesas gourmet, ubicado en el barrio de Chamberí.;
urn:ngsi-ld:PoI:856;PoI;Restaurante Ten con Ten;2;;Point;-3.691065,40.428111;gratis;sin límite;Restaurante de alta gama en el barrio de Salamanca, conocido por su cocina contemporánea y su elegante ambiente.;
urn:ngsi-ld:PoI:857;PoI;Restaurante StreetXO;1;;Point;-3.703875,40.416670;gratis;sin límite;Restaurante innovador en el barrio de Salamanca, famoso por su cocina fusión asiática y creativa del chef David Chang.;
urn:ngsi-ld:PoI:858;PoI;Restaurante El Jardín Secreto;3;;Point;-3.701453,40.418259;gratis;sin límite;Restaurante con un encantador jardín interior, ubicado en el barrio de Malasaña, conocido por su ambiente acogedor y su comida deliciosa.;
urn:ngsi-ld:PoI:859;PoI;Restaurante Lúa;1;;Point;-3.706521,40.418043;gratis;sin límite;Restaurante galardonado con una estrella Michelin, ubicado en el barrio de Chamberí, famoso por su cocina innovadora y su presentación de alta calidad.;
urn:ngsi-ld:PoI:860;PoI;Restaurante La Cocina de María Luisa;4;;Point;-3.707828,40.416347;gratis;sin límite;Restaurante tradicional en el barrio de Argüelles, conocido por su excelente cocina casera y platos típicos españoles.;
urn:ngsi-ld:PoI:861;PoI;Restaurante Trattoria Sant Arcangelo;4;;Point;-3.707564,40.418978;gratis;sin límite;Restaurante italiano en el barrio de Chueca, conocido por su pasta fresca y pizzas artesanales.;
urn:ngsi-ld:PoI:862;PoI;Restaurante Baco;4;;Point;-3.705245,40.419265;gratis;sin límite;Restaurante en el barrio de Malasaña, famoso por su cocina española y su ambiente relajado.;
urn:ngsi-ld:PoI:863;PoI;Restaurante Ouh Babbo;3;;Point;-3.701438,40.418914;gratis;sin límite;Restaurante italiano en el barrio de Salamanca, conocido por sus platos de pasta y ambiente acogedor.;
urn:ngsi-ld:PoI:864;PoI;Restaurante El Chaflán;2;;Point;-3.711825,40.419736;gratis;sin límite;Restaurante de alta gama en el barrio de Chamartín, famoso por su cocina moderna y platos innovadores.;
urn:ngsi-ld:PoI:865;PoI;Restaurante El Pimiento Verde;3;;Point;-3.702564,40.418417;gratis;sin límite;Restaurante especializado en cocina española y mediterránea, ubicado en el barrio de Chamartín.;
urn:ngsi-ld:PoI:866;PoI;Restaurante La Vaca;4;;Point;-3.705438,40.417239;gratis;sin límite;Restaurante conocido por sus carnes a la parrilla y ambiente informal, ubicado en el barrio de Lavapiés.;
urn:ngsi-ld:PoI:867;PoI;Restaurante Goya;3;;Point;-3.711639,40.418356;gratis;sin límite;Restaurante en el barrio de Salamanca, famoso por su cocina tradicional y menú variado.;
urn:ngsi-ld:PoI:868;PoI;Restaurante Padrón;4;;Point;-3.708829,40.416205;gratis;sin límite;Restaurante en el barrio de Chamberí, conocido por sus platos caseros y servicio amable.;
urn:ngsi-ld:PoI:869;PoI;Restaurante La Tasca;4;;Point;-3.706845,40.417611;gratis;sin límite;Restaurante en el barrio de Tetuán, famoso por su ambiente acogedor y comida tradicional.;
urn:ngsi-ld:PoI:870;PoI;Restaurante El Viajero;3;;Point;-3.710118,40.414872;gratis;sin límite;Restaurante con terraza en el barrio de La Latina, conocido por sus tapas y ambiente relajado.;
urn:ngsi-ld:PoI:871;PoI;Restaurante Casa Julio;4;;Point;-3.709549,40.417657;gratis;sin límite;Restaurante tradicional en el barrio de Argüelles, famoso por sus platos caseros y su ambiente familiar.;
urn:ngsi-ld:PoI:872;PoI;Restaurante La Pradera;4;;Point;-3.701550,40.419095;gratis;sin límite;Restaurante en el barrio de Salamanca, conocido por su cocina española y su elegante decoración.;
urn:ngsi-ld:PoI:873;PoI;Restaurante Terraza de Sabatini;3;;Point;-3.712038,40.417598;gratis;sin límite;Restaurante con terraza y vistas al Palacio Real, famoso por su cocina mediterránea y ambiente romántico.;
urn:ngsi-ld:PoI:874;PoI;Restaurante El Tenedor de Oro;4;;Point;-3.703014,40.418748;gratis;sin límite;Restaurante en el barrio de Chueca, conocido por su menú de tapas y su ambiente moderno.;
urn:ngsi-ld:PoI:875;PoI;Restaurante La Ancha;3;;Point;-3.705839,40.418121;gratis;sin límite;Restaurante tradicional en el barrio de Chamberí, famoso por sus platos de cocina española y ambiente acogedor.;
urn:ngsi-ld:PoI:876;PoI;Restaurante El Faro;4;;Point;-3.711278,40.419814;gratis;sin límite;Restaurante en el barrio de Chamartín, conocido por su cocina de mariscos y su elegante ambiente.;
urn:ngsi-ld:PoI:877;PoI;Restaurante Casa del Abuelo;3;;Point;-3.703297,40.417182;gratis;sin límite;Restaurante clásico en el barrio de Sol, famoso por sus tapas y platos tradicionales.;
urn:ngsi-ld:PoI:878;PoI;Restaurante Delirio;4;;Point;-3.707754,40.418470;gratis;sin límite;Restaurante en el barrio de Lavapiés, conocido por su cocina creativa y ambiente informal.;
urn:ngsi-ld:PoI:879;PoI;Restaurante La Sombra;3;;Point;-3.705460,40.417744;gratis;sin límite;Restaurante en el barrio de Malasaña, famoso por su comida casera y su ambiente acogedor.;
urn:ngsi-ld:PoI:880;PoI;Restaurante Los Castaños;4;;Point;-3.702786,40.418915;gratis;sin límite;Restaurante en el barrio de Vallehermoso, conocido por sus platos tradicionales y su servicio amable.;
urn:ngsi-ld:PoI:881;PoI;Restaurante El Corral;4;;Point;-3.710614,40.418303;gratis;sin límite;Restaurante en el barrio de Malasaña, famoso por su cocina española y ambiente juvenil.;
urn:ngsi-ld:PoI:882;PoI;Restaurante La Huerta;3;;Point;-3.703218,40.418901;gratis;sin límite;Restaurante en el barrio de Salamanca, conocido por su cocina mediterránea y platos frescos.;
urn:ngsi-ld:PoI:883;PoI;Restaurante La Perla;4;;Point;-3.705979,40.417225;gratis;sin límite;Restaurante en el barrio de Sol, famoso por su comida española tradicional y tapas.;
