id,type,title,relevance,image,location_type,coordinates,price,description,capacity,occupancy
urn:ngsi-ld:PoI:674,PoI,Librería Casa del Libro,3,,Point,"-3.703685,40.419337",0€,"Cadena de librerías con una gran variedad de libros y material de papelería, situada en el centro de Madrid.",355,244
urn:ngsi-ld:PoI:675,PoI,Museo de Historia de Madrid,3,,Point,"-3.701633,40.427045",0€,"El Museo de Historia de Madrid, ubicado en el antiguo Hospicio de San Fernando, ofrece una amplia colección que narra la historia de la ciudad desde su fundación hasta la actualidad.",1171,899
urn:ngsi-ld:PoI:676,PoI,San Lorenzo de El Escorial,2,,Point,"-4.145498,40.589024",0€,"Monumento histórico y monasterio ubicado a las afueras de Madrid, con gran relevancia histórica y cultural.",1374,527
urn:ngsi-ld:PoI:677,PoI,Gran Vía,2,Gran_Via_1.jpg,Point,"-3.70379,40.42019",0€,"La Gran Vía es una de las principales calles comerciales de Madrid. Conocida por sus impresionantes edificios, teatros y tiendas, es un lugar perfecto para disfrutar de un paseo, ir de compras o ver un espectáculo.",656,74
urn:ngsi-ld:PoI:678,PoI,Restaurante El Faro,4,,Point,"-3.711278,40.419814",0€,"Restaurante en el barrio de Chamartín, conocido por su cocina de mariscos y su elegante ambiente.",578,574
urn:ngsi-ld:PoI:679,PoI,Gastronomía Gourmet,4,,Point,"-3.705702,40.418189",0€,"Zona de restaurantes y tiendas especializadas en productos gourmet y alta cocina, ideal para los amantes de la gastronomía.",656,402
urn:ngsi-ld:PoI:680,PoI,Tasca el Barrilito,4,,Point,"-3.706191,40.415652",0€,"Pequeña tasca en el barrio de Chamberí, famosa por sus tapas caseras y su ambiente familiar.",578,23
urn:ngsi-ld:PoI:681,PoI,Hotel H10 Puerta de Alcalá,4,,Point,"-3.688415,40.423023",0€,"Hotel de diseño situado cerca del Parque del Retiro y de la Puerta de Alcalá, conocido por sus modernas instalaciones.",1707,673
urn:ngsi-ld:PoI:682,PoI,Iglesia de San José de Calasanz,5,,Point,"-3.709842,40.419236",0€,"Iglesia en el barrio de Vallehermoso, conocida por su arquitectura y su papel en la comunidad local.",444,278
urn:ngsi-ld:PoI:683,PoI,Catedral de San Juan Bautista,5,,Point,"-3.709354,40.415884",0€,"Pequeña catedral en el distrito de La Latina, conocida por su arquitectura sencilla pero histórica y su papel en la comunidad local.",444,438
urn:ngsi-ld:PoI:684,PoI,Restaurante El Rincón de Goya,4,,Point,"-3.705482,40.418284",0€,"Restaurante en el barrio de Salamanca, conocido por su ambiente familiar y cocina española.",578,127
urn:ngsi-ld:PoI:685,PoI,Restaurante El Tenedor de Oro,4,,Point,"-3.703014,40.418748",0€,"Restaurante en el barrio de Chueca, conocido por su menú de tapas y su ambiente moderno.",578,297
urn:ngsi-ld:PoI:686,PoI,Tasca La Buenavida,4,,Point,"-3.704029,40.414420",0€,Tasca en el barrio de Chueca con una oferta variada de tapas y platos tradicionales en un entorno agradable.,578,482
urn:ngsi-ld:PoI:687,PoI,Bar El Príncipe,4,,Point,"-3.705951,40.417092",0€,"Bar en el centro de Madrid, conocido por sus tapas caseras y su ambiente animado.",578,290
urn:ngsi-ld:PoI:688,PoI,Consulado de Colombia,2,,Point,"-3.707612,40.418077",0€,Consulado que proporciona servicios consulares a ciudadanos colombianos en Madrid y gestiona trámites administrativos.,353,224
urn:ngsi-ld:PoI:689,PoI,Huerta de la Cebada,4,,Point,"-3.703428,40.411998",0€,"Espacio comunitario en el barrio de La Latina, conocido por su huerta urbana y actividades de agricultura y ecología.",578,334
urn:ngsi-ld:PoI:690,PoI,Restaurante Goya,3,,Point,"-3.711639,40.418356",0€,"Restaurante en el barrio de Salamanca, famoso por su cocina tradicional y menú variado.",578,462
urn:ngsi-ld:PoI:691,PoI,Alcalá de Henares,3,,Point,"-3.367958,40.481980",0€,"Ciudad histórica conocida por su universidad y su rica herencia cultural, lugar de nacimiento de Cervantes.",1760,79
urn:ngsi-ld:PoI:692,PoI,Discoteca Zozaya,4,,Point,"-3.704933,40.421623",0€,Popular discoteca en el centro de Madrid con una mezcla de música comercial y electrónica en un entorno moderno.,732,718
urn:ngsi-ld:PoI:693,PoI,Consulado de Argentina,2,,Point,"-3.710153,40.420498",0€,"Consulado que representa los intereses de Argentina en Madrid, ofreciendo servicios consulares a ciudadanos argentinos.",353,81
urn:ngsi-ld:PoI:694,PoI,Oasis,4,,Point,"-3.710051,40.414391",0€,"Restaurante y bar con un ambiente relajado, ofreciendo una variedad de cócteles y tapas en el centro de Madrid.",578,59
urn:ngsi-ld:PoI:695,PoI,Churrería La Latina,4,,Point,"-3.708825,40.414895",0€,"Churrería en La Latina, famosa por sus churros recién hechos y su chocolate tradicional.",36,34
urn:ngsi-ld:PoI:696,PoI,Colegio Montessori,3,,Point,"-3.712896,40.418292",0€,"Colegio en el barrio de Chamartín, con un enfoque educativo basado en la metodología Montessori y programas integrales.",578,163
urn:ngsi-ld:PoI:697,PoI,Iglesia de San Gil y Santa Ana,3,,Point,"-3.706849,40.416866",0€,"Iglesia situada en el barrio de la Plaza Mayor, conocida por su arquitectura barroca y su importancia en la historia de Madrid.",578,241
urn:ngsi-ld:PoI:698,PoI,Colegio San Juan Evangelista,3,,Point,"-3.707887,40.420822",0€,"Colegio en el barrio de Atocha, conocido por su sólida oferta educativa y programas de formación integral.",578,454
urn:ngsi-ld:PoI:699,PoI,Oficina de Turismo,4,,Point,"-3.705063,40.416651",0€,"Centro de información turística en el centro de Madrid, proporcionando mapas, guías y recomendaciones para visitantes.",1563,74
urn:ngsi-ld:PoI:700,PoI,Librería Un Mundo Feliz,3,,Point,"-3.704469,40.419842",0€,"Librería en Malasaña que se especializa en libros de ciencia ficción, fantasía y literatura alternativa.",355,208
urn:ngsi-ld:PoI:701,PoI,Floristería Finca,4,,Point,"-3.707390,40.420263",0€,"Tienda de flores que se especializa en arreglos florales creativos y personalizados, ubicada en el centro de Madrid.",58,51
urn:ngsi-ld:PoI:702,PoI,Iglesia del Convento de las Salesas Reales,3,,Point,"-3.702773,40.425740",0€,"Iglesia histórica en el barrio de Chamberí, conocida por su arquitectura barroca y su conexión con el convento de las Salesas.",578,486
urn:ngsi-ld:PoI:703,PoI,Juguetería Imaginarium,4,,Point,"-3.702558,40.419872",0€,"Tienda especializada en juguetes educativos y creativos para niños, conocida por su amplia gama de productos innovadores y didácticos.",562,480
urn:ngsi-ld:PoI:704,PoI,Consulado de México,2,,Point,"-3.692256,40.418763",0€,Consulado que ofrece servicios y asistencia a ciudadanos mexicanos en Madrid y gestiona asuntos consulares.,353,349
urn:ngsi-ld:PoI:705,PoI,Hostal San Lorenzo,3,,Point,"-3.708431,40.424766",20-45€,"Hostal sencillo y económico en el barrio de Malasaña, ideal para quienes buscan una opción asequible en una zona vibrante.",578,13
urn:ngsi-ld:PoI:706,PoI,Museo del Reloj,4,,Point,"-3.711423,40.424042",0€,"El Museo del Reloj, ubicado en el Palacio de Cibeles, alberga una impresionante colección de relojes antiguos y modernos, ofreciendo una visión fascinante de la evolución de la medición del tiempo.",1693,1028
urn:ngsi-ld:PoI:707,PoI,Cine Renoir,4,,Point,"-3.705416,40.425550",0€,Sala de cine independiente que proyecta películas de autor y documentales en el barrio de Chueca.,578,350
urn:ngsi-ld:PoI:708,PoI,Jardín del Real,3,,Point,"-3.710679,40.413561",0€,"Jardín histórico con arquitectura paisajística, situado cerca de la Plaza de España, conocido por su belleza y tranquilidad.",1300,649
urn:ngsi-ld:PoI:709,PoI,Floristería Follaje,4,,Point,"-3.703582,40.420367",0€,"Floristería especializada en plantas de interior y exterior, con una amplia gama de opciones para decorar hogares y oficinas.",34,30
urn:ngsi-ld:PoI:710,PoI,Liceo de Madrid,1,,Point,"-3.703614,40.420305",0€,"Escuela de prestigio en el centro de Madrid, conocida por su excelencia académica y sus programas educativos.",1563,1154
urn:ngsi-ld:PoI:711,PoI,Playa de Madrid,4,,Point,"-3.710578,40.417034",0€,"Centro recreativo con piscina y zonas de relax, ofreciendo una experiencia de playa en el centro de Madrid.",1094,775
urn:ngsi-ld:PoI:712,PoI,Restaurante La Terraza del Teatro,4,,Point,"-3.707221,40.418964",0€,"Restaurante con terraza en el barrio de Chueca, famoso por su cocina creativa y su ambiente relajado.",578,142
urn:ngsi-ld:PoI:713,PoI,Casa de Lope de Vega,4,,Point,"-3.696371,40.414014",3€,"La Casa de Lope de Vega es la antigua residencia del famoso escritor español Lope de Vega, ahora convertida en museo. Ofrece una visión de la vida y obra del dramaturgo.",514,374
urn:ngsi-ld:PoI:714,PoI,Teatro Valle-Inclán,2,,Point,"-3.708641,40.425423",0€,"Teatro en el barrio de Vallehermoso, conocido por su programación de teatro contemporáneo y moderno.",578,74
urn:ngsi-ld:PoI:715,PoI,Instituto Cervantes,2,,Point,"-3.705227,40.418982",0€,"Centro cultural y educativo dedicado a la promoción de la lengua y cultura españolas, con actividades y eventos culturales.",1299,537
urn:ngsi-ld:PoI:716,PoI,Teatro Infanta Isabel,3,,Point,"-3.698438,40.416667",0€,"Teatro clásico ubicado en el barrio de Chueca, conocido por su programación de teatro de texto y actuaciones en vivo.",578,90
urn:ngsi-ld:PoI:717,PoI,Torre España,3,,Point,"-3.715208,40.421243",0€,Edificio emblemático en Madrid que ofrece vistas panorámicas y es uno de los rascacielos más altos de la ciudad.,1831,1014
urn:ngsi-ld:PoI:718,PoI,Kedada,3,,Point,"-3.701025,40.421114",0€,"Tienda de moda y accesorios ubicada en el barrio de Malasaña, conocida por sus diseños únicos y tendencias actuales.",656,484
urn:ngsi-ld:PoI:719,PoI,Pastelería La Dulzura,4,,Point,"-3.705974,40.422607",0€,"Pastelería en el barrio de Tetuán, conocida por su repostería casera y sus tartas personalizadas.",66,64
urn:ngsi-ld:PoI:720,PoI,Floristería Flor y Vida,4,,Point,"-3.698331,40.422121",0€,"Floristería con una variada selección de flores y plantas, especializada en ramos y decoraciones para eventos y ocasiones especiales.",34,5
urn:ngsi-ld:PoI:721,PoI,Mirador de la Plaza de la Cibeles,2,,Point,"-3.697036,40.419290",0€,"Mirador en la Plaza de la Cibeles, con vistas icónicas al centro de Madrid y sus monumentos.",524,68
urn:ngsi-ld:PoI:722,PoI,Estadio Santiago Bernabéu,1,,Point,"-3.714644,40.453055",0€,"Estadio del Real Madrid, uno de los más grandes y famosos del mundo, con visitas guiadas y una tienda oficial.",656,312
urn:ngsi-ld:PoI:723,PoI,Bar La Jarra,4,,Point,"-3.709344,40.418124",0€,Bar en el barrio de Malasaña conocido por su amplia selección de tapas y raciones en un ambiente acogedor.,578,238
urn:ngsi-ld:PoI:724,PoI,Cine de la Prensa,2,,Point,"-3.703913,40.418785",0€,"Sala de cine tradicional en la Gran Vía, conocida por sus proyecciones de estrenos y su atmósfera clásica.",1968,846
urn:ngsi-ld:PoI:725,PoI,Ciudad de la Imagen,5,,Point,"-3.800924,40.441317",0€,Una zona con cines,1775,894
urn:ngsi-ld:PoI:726,PoI,Hostal Vázquez de Mella,4,,Point,"-3.707114,40.423579",30-60€,"Hostal en el centro de Madrid, cerca de la Gran Vía, con habitaciones modernas y un ambiente acogedor.",1968,133
urn:ngsi-ld:PoI:727,PoI,Avenida de la Verdad,5,,Point,"-3.693208,40.433426",0€,"Vía importante en el distrito de Vallehermoso, conocida por su acceso a áreas comerciales y residenciales.",1968,135
urn:ngsi-ld:PoI:728,PoI,Tasca El Rincón,3,,Point,"-3.705626,40.417752",0€,"Tasca en el barrio de Lavapiés, conocida por su menú de tapas tradicionales y su ambiente acogedor.",578,12
urn:ngsi-ld:PoI:729,PoI,Restaurante La Cúpula,4,,Point,"-3.708034,40.418972",0€,"Restaurante en el barrio de Salamanca, famoso por su cocina contemporánea y ambiente sofisticado.",578,456
urn:ngsi-ld:PoI:730,PoI,Restaurante Los Castaños,4,,Point,"-3.702786,40.418915",0€,"Restaurante en el barrio de Vallehermoso, conocido por sus platos tradicionales y su servicio amable.",578,10
urn:ngsi-ld:PoI:731,PoI,Colegio San Gabriel,3,,Point,"-3.712563,40.418759",0€,"Colegio en el barrio de Salamanca, conocido por su enfoque académico y programas de formación integral.",578,68
urn:ngsi-ld:PoI:732,PoI,Barrio de Usera,4,,Point,"-3.707689,40.397920",0€,Barrio residencial y multicultural conocido por su diversidad cultural y oferta de comercios y restaurantes.,578,124
urn:ngsi-ld:PoI:733,PoI,Instituto de Educación Secundaria (IES) Islas Filipinas,3,,Point,"-3.726724,40.453439",0€,"Instituto en el barrio de Ciudad Universitaria, con un enfoque en la excelencia educativa y el desarrollo personal.",578,410
urn:ngsi-ld:PoI:734,PoI,Restaurante La Alhambra,4,,Point,"-3.706922,40.418917",0€,"Restaurante en el barrio de Tetuán, conocido por su cocina marroquí y ambiente acogedor.",578,481
urn:ngsi-ld:PoI:735,PoI,Instituto de Educación Secundaria (IES) Héroes del 2 de Mayo,3,,Point,"-3.708345,40.415068",0€,"Instituto en el barrio de Malasaña, conocido por su oferta educativa diversa y sus actividades culturales.",578,450
urn:ngsi-ld:PoI:736,PoI,Pastelería El Granero,4,,Point,"-3.707294,40.415854",0€,"Pastelería en el barrio de Chamberí, conocida por sus panes y pasteles caseros.",66,38
urn:ngsi-ld:PoI:737,PoI,Bar El Trastero,4,,Point,"-3.703489,40.416301",0€,Bar en el barrio de Malasaña con una oferta de tapas y cócteles en un ambiente relajado.,578,213
urn:ngsi-ld:PoI:738,PoI,Quorum,4,,Point,"-3.706918,40.417421",0€,"Centro de conferencias y eventos en el barrio de Tetuán, especializado en reuniones y eventos corporativos.",578,496
urn:ngsi-ld:PoI:739,PoI,El Jardín de Salvador,4,,Point,"-3.711724,40.416468",0€,"Pequeño jardín en el centro de Madrid, ideal para paseos y relajación en un entorno tranquilo y agradable.",1300,486
urn:ngsi-ld:PoI:740,PoI,Teatro Los Cines,4,,Point,"-3.711482,40.425496",0€,Centro cultural en Madrid con una programación de teatro y eventos culturales.,548,104
urn:ngsi-ld:PoI:741,PoI,Consulado de Brasil,2,,Point,"-3.693978,40.420321",0€,Consulado que ofrece asistencia a ciudadanos brasileños en Madrid y gestiona asuntos consulares y administrativos.,353,104
urn:ngsi-ld:PoI:742,PoI,Librería MadriD,3,,Point,"-3.702905,40.420238",0€,"Librería ubicada en el barrio de Salamanca, con un enfoque en literatura clásica, moderna y novedades editoriales.",578,255
urn:ngsi-ld:PoI:743,PoI,Instituto de Empresa,2,,Point,"-3.712447,40.423920",0€,Prestigiosa escuela de negocios con una amplia oferta de programas de formación ejecutiva y posgrados en gestión y administración.,1299,451
urn:ngsi-ld:PoI:744,PoI,Restaurante La Terraza del Sol,4,,Point,"-3.707326,40.418798",0€,"Restaurante con terraza en el barrio de Chueca, famoso por su cocina mediterránea y vistas agradables.",578,177
urn:ngsi-ld:PoI:745,PoI,Restaurante El Calderón,3,,Point,"-3.708282,40.417098",0€,"Restaurante en el barrio de Malasaña, famoso por su cocina española y tapas innovadoras.",578,221
urn:ngsi-ld:PoI:746,PoI,Colegio La Salle,3,,Point,"-3.719028,40.426092",0€,"Colegio en el barrio de Chamberí, conocido por su sólido programa educativo y actividades extracurriculares.",578,524
urn:ngsi-ld:PoI:747,PoI,Kult,4,,Point,"-3.702045,40.420689",0€,"Centro cultural en Madrid dedicado a la música, el arte y eventos culturales, ubicado en el barrio de Chueca.",578,322
urn:ngsi-ld:PoI:748,PoI,Farmacia Fernández Martínez,3,,Point,"-3.701084,40.420277",0€,Farmacia en el barrio de Chueca con un enfoque en la atención personalizada y productos de alta calidad.,70,65
urn:ngsi-ld:PoI:749,PoI,Avenida de San Luis,3,,Point,"-3.664546,40.432713",0€,Vía importante que sirve de acceso a varias zonas residenciales y comerciales en el distrito de San Blas.,1968,1951
urn:ngsi-ld:PoI:750,PoI,X Factor,4,,Point,"-3.707455,40.415012",0€,Local de entretenimiento en Madrid con espectáculos y eventos en vivo.,444,337
urn:ngsi-ld:PoI:751,PoI,Bar El Tapeo,4,,Point,"-3.708330,40.418735",0€,"Bar en el barrio de La Latina, conocido por su excelente selección de tapas y ambiente relajado.",578,143
urn:ngsi-ld:PoI:752,PoI,Librería El Búho,3,,Point,"-3.706647,40.418025",0€,"Librería en el barrio de Chueca, conocida por su ambiente acogedor y su selección de libros de literatura y arte.",578,421
urn:ngsi-ld:PoI:753,PoI,Kikazaru,4,,Point,"-3.705670,40.421035",0€,"Boutique de moda en el barrio de Salamanca, especializada en ropa y accesorios de alta gama.",578,530
urn:ngsi-ld:PoI:754,PoI,Restaurante La Table,4,,Point,"-3.704682,40.418291",0€,"Restaurante en el barrio de Salamanca, famoso por su menú de alta cocina y ambiente elegante.",578,192
urn:ngsi-ld:PoI:755,PoI,Colegio San José del Parque,2,,Point,"-3.710230,40.414555",0€,"Colegio privado en el barrio de Moncloa, con una sólida oferta educativa y actividades extracurriculares.",578,129
urn:ngsi-ld:PoI:756,PoI,Teatro de la Casa de Vacas,4,,Point,"-3.710935,40.421879",0€,Espacio cultural en el Parque de El Retiro que ofrece una programación variada de teatro y eventos artísticos.,548,464
urn:ngsi-ld:PoI:757,PoI,Karaoke Box,4,,Point,"-3.706217,40.417805",0€,Local de karaoke en Madrid donde los clientes pueden alquilar salas privadas para cantar y disfrutar con amigos.,444,210
urn:ngsi-ld:PoI:758,PoI,Dulces,4,,Point,"-3.709290,40.414785",0€,"Pastelería especializada en dulces artesanales, ubicada en el centro de Madrid, conocida por su calidad y variedad.",66,21
urn:ngsi-ld:PoI:759,PoI,Centro de Arte Reina Sofía,1,,Point,"-3.694106,40.408710",0€,"Museo de arte contemporáneo, hogar del famoso ""Guernica"" de Picasso y una amplia colección de arte moderno.",1171,433
urn:ngsi-ld:PoI:760,PoI,Restaurante La Taberna del Cid,3,,Point,"-3.705083,40.418070",0€,"Restaurante en el barrio de Lavapiés, famoso por sus tapas caseras y su ambiente vibrante.",578,94
